,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,LBDRPCR,,,,,,,,,,,,
2,LBDRHP,,,,,,,,,,,,
3,LBDRLP,,,,,,,,,,,,
4,LBDR06,,,,,,,,,,,,
5,LBDR11,,,,,,,,,,,,
6,LBDR16,,,,,,,,,,,,
7,LBDR18,,,,,,,,,,,,
8,LBDR26,,,,,,,,,,,,
9,LBDR31,,,,,,,,,,,,
10,LBDR33,,,,,,,,,,,,
11,LBDR35,,,,,,,,,,,,
12,LBDR39,,,,,,,,,,,,
13,LBDR40,,,,,,,,,,,,
14,LBDR42,,,,,,,,,,,,
15,LBDR45,,,,,,,,,,,,
16,LBDR51,,,,,,,,,,,,
17,LBDR52,,,,,,,,,,,,
18,LBDR53,,,,,,,,,,,,
19,LBDR55,,,,,,,,,,,,
20,LBDR56,,,,,,,,,,,,
21,LBDR58,,,,,,,,,,,,
22,LBDR59,,,,,,,,,,,,
23,LBDR61,,,,,,,,,,,,
24,LBDR62,,,,,,,,,,,,
25,LBDR64,,,,,,,,,,,,
26,LBDR66,,,,,,,,,,,,
27,LBDR67,,,,,,,,,,,,
28,LBDR68,,,,,,,,,,,,
29,LBDR54,,,,,,,,,,,,
30,LBDR69,,,,,,,,,,,,
31,LBDR70,,,,,,,,,,,,
32,LBDR71,,,,,,,,,,,,
33,LBDR72,,,,,,,,,,,,
34,LBDR73,,,,,,,,,,,,
35,LBDR81,,,,,,,,,,,,
36,LBDR82,,,,,,,,,,,,
37,LBDR83,,,,,,,,,,,,
38,LBDR84,,,,,,,,,,,,
39,LBDR89,,,,,,,,,,,,
40,LBDRPI,,,,,,,,,,,,
