,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSVOC2Y,10318.116737 To 472152.19294,Range Of Values,,
2,WTSVOC2Y,0,No Lab Result,,
3,WTSVOC2Y,.,Missing,,
4,LBXVBF,0.71 To 401,Range Of Values,,
5,LBXVBF,.,Missing,,
6,LBDVBFLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
7,LBDVBFLC,.,Missing,,
8,LBDVBFLC,0,At Or Above Detection Limit,,
9,LBDVBFLC,1,Below Lower Detection Limit,,
10,LBXVBM,0.438 To 78.7,Range Of Values,,
11,LBXVBM,.,Missing,,
12,LBDVBMLC,0,At Or Above Detection Limit,,
13,LBDVBMLC,1,Below Lower Detection Limit,,
14,LBDVBMLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
15,LBDVBMLC,.,Missing,,
16,LBXVCF,1.48 To 365,Range Of Values,,
17,LBXVCF,.,Missing,,
18,LBDVCFLC,0,At Or Above Detection Limit,,
19,LBDVCFLC,1,Below Lower Detection Limit,,
20,LBDVCFLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
21,LBDVCFLC,.,Missing,,
22,LBXVCM,0.438 To 58.3,Range Of Values,,
23,LBXVCM,.,Missing,,
24,LBDVCMLC,0,At Or Above Detection Limit,,
25,LBDVCMLC,1,Below Lower Detection Limit,,
26,LBDVCMLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
27,LBDVCMLC,.,Missing,,
28,LBXVME,0.99 To 59.7,Range Of Values,,
29,LBXVME,.,Missing,,
30,LBDVMELC,0,At Or Above Detection Limit,,
31,LBDVMELC,1,Below Lower Detection Limit,,
32,LBDVMELC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
33,LBDVMELC,.,Missing,,
34,LBXNM,195 To 4290,Range Of Values,,
35,LBXNM,.,Missing,,
36,LBDNMLC,0,At Or Above Detection Limit,,
37,LBDNMLC,1,Below Lower Detection Limit,,
38,LBDNMLC,2,Detectable Result And Exceeds The Calibrated Range Of Assay,,
39,LBDNMLC,.,Missing,,
