,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXVIDMS,7.43 To 262,Range Of Values,,
2,LBXVIDMS,.,Missing,,
3,LBDVIDLC,0,At Or Above The Detection Limit,,
4,LBDVIDLC,1,Below Lower Detection Limit,,
5,LBDVIDLC,.,Missing,,
6,LBXVD2MS,1.45 To 175,Range Of Values,,
7,LBXVD2MS,.,Missing,,
8,LBDVD2LC,0,At Or Above The Detection Limit,,
9,LBDVD2LC,1,Below Lower Detection Limit,,
10,LBDVD2LC,.,Missing,,
11,LBXVD3MS,5.7 To 260,Range Of Values,,
12,LBXVD3MS,.,Missing,,
13,LBDVD3LC,0,At Or Above The Detection Limit,,
14,LBDVD3LC,1,Below Lower Detection Limit,,
15,LBDVD3LC,.,Missing,,
16,LBXVE3MS,1.16 To 37.8,Range Of Values,,
17,LBXVE3MS,.,Missing,,
18,LBDVE3LC,0,At Or Above The Detection Limit,,
19,LBDVE3LC,1,Below Lower Detection Limit,,
20,LBDVE3LC,.,Missing,,
