,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,LBXSAL,Albumin refrigerated serum (g/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,LBDSALSI,Albumin refrigerated serum(g/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,LBXSAPSI,Alkaline Phosphatase (ALP) (IU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,LBXSASSI,Aspartate Aminotransferase (AST) (U/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,LBXSATSI,Alanine Aminotransferase (ALT) (U/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBXSBU,Blood Urea Nitrogen (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBDSBUSI,Blood Urea Nitrogen (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBXSC3SI,Bicarbonate (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBXSCA,Total Calcium (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBDSCASI,Total Calcium (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBXSCH,Cholesterol refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBDSCHSI,Cholesterol refrigerated serum (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBXSCK,Creatine Phosphokinase (CPK) (IU/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBXSCLSI,Chloride (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBXSCR,Creatinine refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBDSCRSI,Creatinine refrigerated serum (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBXSGB,Globulin (g/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBDSGBSI,Globulin (g/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBXSGL,Glucose refrigerated serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBDSGLSI,Glucose refrigerated serum (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBXSGTSI,Gamma Glutamyl Transferase (GGT) (U/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBXSIR,Iron refrigerated serum (ug/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBDSIRSI,Iron refrigerated serum (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBXSKSI,Potassium (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBXSLDSI,Lactate Dehydrogenase (LDH) (U/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBXSNASI,Sodium (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,LBXSOSSI,Osmolality (mmol/Kg),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,LBXSPH,Phosphorus (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,LBDSPHSI,Phosphorus (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,LBXSTB,Total Bilirubin (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,LBDSTBSI,Total Bilirubin (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,LBXSTP,Total Protein (g/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
33,LBDSTPSI,Total Protein (g/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
34,LBXSTR,Triglycerides refrig serum (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
35,LBDSTRSI,Triglycerides refrig serum (mmol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
36,LBXSUA,Uric acid (mg/dL),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
37,LBDSUASI,Uric acid (umol/L),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
