,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSB2YR,14988.396826 To 482310.7883,Range Of Values,,
2,WTSB2YR,0,No Lab Result,,
3,WTSB2YR,.,Missing,,
4,URXBP3,0.28 To 28259,Range Of Values,,
5,URXBP3,.,Missing,,
6,URDBP3LC,0,At Or Above The Detection Limit,,
7,URDBP3LC,1,Below Lower Detection Limit,,
8,URDBP3LC,.,Missing,,
9,URXBPH,0.14 To 792,Range Of Values,,
10,URXBPH,.,Missing,,
11,URDBPHLC,0,At Or Above The Detection Limit,,
12,URDBPHLC,1,Below Lower Detection Limit,,
13,URDBPHLC,.,Missing,,
14,URXBPF,0.14 To 298.7,Range Of Values,,
15,URXBPF,.,Missing,,
16,URDBPFLC,0,At Or Above The Detection Limit,,
17,URDBPFLC,1,Below Lower Detection Limit,,
18,URDBPFLC,.,Missing,,
19,URXBPS,0.07 To 211.9,Range Of Values,,
20,URXBPS,.,Missing,,
21,URDBPSLC,0,At Or Above The Detection Limit,,
22,URDBPSLC,1,Below Lower Detection Limit,,
23,URDBPSLC,.,Missing,,
24,URXTLC,0.07 To 588,Range Of Values,,
25,URXTLC,.,Missing,,
26,URDTLCLC,0,At Or Above The Detection Limit,,
27,URDTLCLC,1,Below Lower Detection Limit,,
28,URDTLCLC,.,Missing,,
29,URXTRS,1.2 To 9572,Range Of Values,,
30,URXTRS,.,Missing,,
31,URDTRSLC,0,At Or Above The Detection Limit,,
32,URDTRSLC,1,Below Lower Detection Limit,,
33,URDTRSLC,.,Missing,,
34,URXBUP,0.07 To 352.6,Range Of Values,,
35,URXBUP,.,Missing,,
36,URDBUPLC,0,At Or Above The Detection Limit,,
37,URDBUPLC,1,Below Lower Detection Limit,,
38,URDBUPLC,.,Missing,,
39,URXEPB,0.71 To 1980.6,Range Of Values,,
40,URXEPB,.,Missing,,
41,URDEPBLC,0,At Or Above The Detection Limit,,
42,URDEPBLC,1,Below Lower Detection Limit,,
43,URDEPBLC,.,Missing,,
44,URXMPB,0.71 To 7369,Range Of Values,,
45,URXMPB,.,Missing,,
46,URDMPBLC,0,At Or Above The Detection Limit,,
47,URDMPBLC,1,Below Lower Detection Limit,,
48,URDMPBLC,.,Missing,,
49,URXPPB,0.07 To 2188.2,Range Of Values,,
50,URXPPB,.,Missing,,
51,URDPPBLC,0,At Or Above The Detection Limit,,
52,URDPPBLC,1,Below Lower Detection Limit,,
53,URDPPBLC,.,Missing,,
54,URX14D,0.07 To 30426.3,Range Of Values,,
55,URX14D,.,Missing,,
56,URD14DLC,0,At Or Above The Detection Limit,,
57,URD14DLC,1,Below Lower Detection Limit,,
58,URD14DLC,.,Missing,,
59,URXDCB,0.07 To 430.1,Range Of Values,,
60,URXDCB,.,Missing,,
61,URDDCBLC,0,At Or Above The Detection Limit,,
62,URDDCBLC,1,Below Lower Detection Limit,,
63,URDDCBLC,.,Missing,,
64,URXUCR,8 To 659,Range Of Values,,
65,URXUCR,.,Missing,,
