,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXVIDMS,5.41 To 213,Range Of Values,,
2,LBXVIDMS,.,Missing,,
3,LBDVIDLC,0,At Or Above The Detection Limit,,
4,LBDVIDLC,1,Below Lower Detection Limit,,
5,LBDVIDLC,.,Missing,,
6,LBXVD2MS,1.45 To 183,Range Of Values,,
7,LBXVD2MS,.,Missing,,
8,LBDVD2LC,0,At Or Above The Detection Limit,,
9,LBDVD2LC,1,Below Lower Detection Limit,,
10,LBDVD2LC,.,Missing,,
11,LBXVD3MS,3.02 To 212,Range Of Values,,
12,LBXVD3MS,.,Missing,,
13,LBDVD3LC,0,At Or Above The Detection Limit,,
14,LBDVD3LC,1,Below Lower Detection Limit,,
15,LBDVD3LC,.,Missing,,
16,LBXVE3MS,1.16 To 23.1,Range Of Values,,
17,LBXVE3MS,.,Missing,,
18,LBDVE3LC,0,At Or Above The Detection Limit,,
19,LBDVE3LC,1,Below Lower Detection Limit,,
20,LBDVE3LC,.,Missing,,
