,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSA2YR,0 To 455771.88304,Range Of Values,,
2,WTSA2YR,.,Missing,,
3,URXUCR,6 To 768,Range Of Values,,
4,URXUCR,.,Missing,,
5,URXUAS,0.4 To 1221.2,Range Of Values,,
6,URXUAS,.,Missing,,
7,URDUASLC,0,At Or Above The Detection Limit,,
8,URDUASLC,1,Below Lower Detection Limit,,
9,URDUASLC,.,Missing,,
10,URXUAS3,0.8 To 23,Range Of Values,,
11,URXUAS3,.,Missing,,
12,URDUA3LC,0,At Or Above The Detection Limit,,
13,URDUA3LC,1,Below Lower Detection Limit,,
14,URDUA3LC,.,Missing,,
15,URXUAS5,0.7 To 8.8,Range Of Values,,
16,URXUAS5,.,Missing,,
17,URDUA5LC,0,At Or Above The Detection Limit,,
18,URDUA5LC,1,Below Lower Detection Limit,,
19,URDUA5LC,.,Missing,,
20,URXUAB,0.3 To 1011.3,Range Of Values,,
21,URXUAB,.,Missing,,
22,URDUABLC,0,At Or Above The Detection Limit,,
23,URDUABLC,1,Below Lower Detection Limit,,
24,URDUABLC,.,Missing,,
25,URXUAC,0.4 To 9.4,Range Of Values,,
26,URXUAC,.,Missing,,
27,URDUACLC,0,At Or Above The Detection Limit,,
28,URDUACLC,1,Below Lower Detection Limit,,
29,URDUACLC,.,Missing,,
30,URXUDMA,1.2 To 71,Range Of Values,,
31,URXUDMA,.,Missing,,
32,URDUDALC,0,At Or Above The Detection Limit,,
33,URDUDALC,1,Below Lower Detection Limit,,
34,URDUDALC,.,Missing,,
35,URXUMMA,0.6 To 16,Range Of Values,,
36,URXUMMA,.,Missing,,
37,URDUMMAL,0,At Or Above The Detection Limit,,
38,URDUMMAL,1,Below Lower Detection Limit,,
39,URDUMMAL,.,Missing,,
40,URXUTM,0.7 To 27,Range Of Values,,
41,URXUTM,.,Missing,,
42,URDUTMLC,0,At Or Above The Detection Limit,,
43,URDUTMLC,1,Below Lower Detection Limit,,
44,URDUTMLC,.,Missing,,
