,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSA2YR,Subsample A weights,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
2,URXUCR,Creatinine urine (mg/dL),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
3,URXUBA,Barium urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
4,URDUBALC,Urinary Barium comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
5,URXUCD,Cadmium urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
6,URDUCDLC,Urinary Cadmium comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
7,URXUCO,Cobalt urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
8,URDUCOLC,Urinary Cobalt (ug/L) comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
9,URXUCS,Cesium urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
10,URDUCSLC,Urinary Cesium comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
11,URXUMO,Molybdenum urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
12,URDUMOLC,Urinary Molybdenum comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
13,URXUMN,Manganese urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
14,URDUMNLC,Urinary Mn comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
15,URXUPB,Lead urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
16,URDUPBLC,Urinary Lead comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
17,URXUSB,Antimony urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
18,URDUSBLC,Urinary Antimony comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
19,URXUSN,Tin urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
20,URDUSNLC,Tin comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
21,URXUSR,Strontium urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
22,URDUSRLC,Strontium comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
23,URXUTL,Thallium urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
24,URDUTLLC,Urinary Thallium comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
25,URXUTU,Tungsten urine (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
26,URDUTULC,Urinary Tungsten comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
27,URXUUR,Uranium urinary (ug/L),Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
28,URDUURLC,Urinary Uranium comment code,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
