,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSA2YR,3829.845402 To 1502431.3423,Range Of Values,,
2,WTSA2YR,0,No Lab Specimen,,
3,WTSA2YR,.,Missing,,
4,URXUAS3,0.08 To 4.84,Range Of Values,,
5,URXUAS3,.,Missing,,
6,URDUA3LC,0,At Or Above The Detection Limit,,
7,URDUA3LC,1,Below Lower Detection Limit,,
8,URDUA3LC,.,Missing,,
9,URXUAS5,0.56 To 6.23,Range Of Values,,
10,URXUAS5,.,Missing,,
11,URDUA5LC,0,At Or Above The Detection Limit,,
12,URDUA5LC,1,Below Lower Detection Limit,,
13,URDUA5LC,.,Missing,,
14,URXUAB,0.82 To 2505.42,Range Of Values,,
15,URXUAB,.,Missing,,
16,URDUABLC,0,At Or Above The Detection Limit,,
17,URDUABLC,1,Below Lower Detection Limit,,
18,URDUABLC,.,Missing,,
19,URXUAC,0.08 To 23.18,Range Of Values,,
20,URXUAC,.,Missing,,
21,URDUACLC,0,At Or Above The Detection Limit,,
22,URDUACLC,1,Below Lower Detection Limit,,
23,URDUACLC,.,Missing,,
24,URXUDMA,1.35 To 181.55,Range Of Values,,
25,URXUDMA,.,Missing,,
26,URDUDALC,0,At Or Above The Detection Limlt,,
27,URDUDALC,1,Below Lower Detection Limit,,
28,URDUDALC,.,Missing,,
29,URXUMMA,0.14 To 4.43,Range Of Values,,
30,URXUMMA,.,Missing,,
31,URDUMMAL,0,At Or Above The Detection Limit,,
32,URDUMMAL,1,Below Lower Detection Limit,,
33,URDUMMAL,.,Missing,,
