,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
1,MPQ010,During the past 12 months {have you/has SP} had pain aching stiffness or swelling in or around a joint?[Do not include neck pain.],Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
2,MPQ020,Were these symptoms present on most days for at least 1 month?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
3,MPQ030,Did these symptoms begin only because of an injury?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
4,MPD040,How many weeks in the past year did {you/SP} have joint symptoms due to an injury?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
5,MPD050a,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
6,MPD050b,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
7,MPD050c,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
8,MPD050d,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
9,MPD050e,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
10,MPD050f,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
11,MPD050g,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
12,MPD050h,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
13,MPD050i,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
14,MPD050j,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
15,MPD050k,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
16,MPD050l,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
17,MPD050m,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
18,MPD050n,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
19,MPD050o,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
20,MPD050p,Please look at this card and give me the joints that were affected.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
21,MPD050q,Please look at this card and give me the joints thate were affected,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
22,MPQ060,The following questions are about pain {you/SP} may have experienced in the past 3 months. Please refer to pain that lasted a whole day or more. Do not report aches and pains that were fleeting or minor. During the past 3 months did {you/SP} have neck pain?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
23,MPQ070,[During the past 3 months] did {you/SP} have low back pain?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
24,MPQ080,Did this pain spread down either leg to areas below the knees?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
