,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,HUQ010,{First/Next} I have some general questions about {your/SPs} health. Would you say {your/SPs} health in general is . . .,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,HUQ015,,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,HUQ020,Compared with 12 months ago would you say {your/SPs} health is now . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,HUQ030,Is there a place that {you/SP} usually {go/goes} when {you are/he/she is} sick or {you/s/he} need{s} advice about {your/his/her} health?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,HUQ040,What kind of place {do you/does SP} go to most often: is it a clinic doctors office emergency room or some other place?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,HUQ050,{During the past 12 months how/How} many times {have you/has SP} seen a doctor or other health care professional about {your/his/her} health at a doctors office a clinic hospital emergency room at home or some other place? Do not include times {you were/s/he was} hospitalized overnight.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,HUQ060,About how long has it been since {you/SP} last saw or talked to a doctor or other health care professional about {your/his/her} health? Include doctors seen while {you were} {he/she was} a patient in a hospital. Has it been . . .,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,HUQ071,{During the past 12 months were you/{Was/was} SP} a patient in a hospital overnight? Do not include an overnight stay in the emergency room.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,HUD080,How many different times did {you/SP} stay in any hospital overnight or longer {during the past 12 months}? (Do not count total number of nights just total number of hospital admissions for stays which lasted 1 or more nights.),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
10,HUQ085,,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
11,HUQ090,During the past 12 months that is since {DISPLAY CURRENT MONTH} of {DISPLAY LAST YEAR} {have you/has SP} seen or talked to a mental health professional such as a psychologist psychiatrist psychiatric nurse or clinical social worker about {your/his/her} health?,Both males and females 4 YEARS - 150 YEARS,,,,,,,,,,,,,
