,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,BHQ005,,,,
2,BHQ010,1,2 Or More Times A Day,,
3,BHQ010,2,Once A Day,,
4,BHQ010,3,2 Or More Times A Week,,
5,BHQ010,4,Once A Week,,
6,BHQ010,5,1-3 Times A Month,,
7,BHQ010,6,Never,,
8,BHQ010,77,Refused,,
9,BHQ010,99,Don'T Know,,
10,BHQ010,.,Missing,,
11,BHQ020,1,2 Or More Times A Day,,
12,BHQ020,2,Once A Day,,
13,BHQ020,3,2 Or More Times A Week,,
14,BHQ020,4,Once A Week,,
15,BHQ020,5,1-3 Times A Month,,
16,BHQ020,6,Never,,
17,BHQ020,77,Refused,,
18,BHQ020,99,Don'T Know,,
19,BHQ020,.,Missing,,
20,BHQ030,1,2 Or More Times A Day,,
21,BHQ030,2,Once A Day,,
22,BHQ030,3,2 Or More Times A Week,,
23,BHQ030,4,Once A Week,,
24,BHQ030,5,1-3 Times A Month,,
25,BHQ030,6,Never,,
26,BHQ030,77,Refused,,
27,BHQ030,99,Don'T Know,,
28,BHQ030,.,Missing,,
29,BHQ040,1,2 Or More Times A Day,,
30,BHQ040,2,Once A Day,,
31,BHQ040,3,2 Or More Times A Week,,
32,BHQ040,4,Once A Week,,
33,BHQ040,5,1-3 Times A Month,,
34,BHQ040,6,Never,,
35,BHQ040,77,Refused,,
36,BHQ040,99,Don'T Know,,
37,BHQ040,.,Missing,,
38,BHD050,1 To 63,Range Of Values,,
39,BHD050,777,Refused,,
40,BHD050,999,Don'T Know,,
41,BHD050,.,Missing,,
42,BHQ060,1,"Type 1 (Separate Hard Lumps, Like Nuts)",,
43,BHQ060,2,"Type 2 (Sausage-Like, But Lumpy)",,
44,BHQ060,3,Type 3 (Like A Sausage But With Cracks In The Surface),,
45,BHQ060,4,"Type 4 (Like A Sausage Or Snake, Smooth And Soft)",,
46,BHQ060,5,Type 5 (Soft Blobs With Clear-Cut Edges),,
47,BHQ060,6,"Type 6 (Fluffy Pieces With Ragged Edges, A Mushy Stool)",,
48,BHQ060,7,"Type 7 (Watery, No Solid Pieces)",,
49,BHQ060,77,Refused,,
50,BHQ060,99,Don'T Know,,
51,BHQ060,.,Missing,,
52,BHQ070,1,Always,,
53,BHQ070,2,Most Of The Time,,
54,BHQ070,3,Sometimes,,
55,BHQ070,4,Rarely,,
56,BHQ070,5,Never,,
57,BHQ070,7,Refused,,
58,BHQ070,9,Don'T Know,,
59,BHQ070,.,Missing,,
60,BHQ080,1,Always,,
61,BHQ080,2,Most Of The Time,,
62,BHQ080,3,Sometimes,,
63,BHQ080,4,Rarely,,
64,BHQ080,5,Never,,
65,BHQ080,7,Refused,,
66,BHQ080,9,Don'T Know,,
67,BHQ080,.,Missing,,
68,BHQ090,1,Always,,
69,BHQ090,2,Most Of The Time,,
70,BHQ090,3,Sometimes,,
71,BHQ090,4,Rarely,,
72,BHQ090,5,Never,,
73,BHQ090,7,Refused,,
74,BHQ090,9,Don'T Know,,
75,BHQ090,.,Missing,,
76,BHQ100,1,Yes,,
77,BHQ100,2,No,,
78,BHQ100,7,Refused,,
79,BHQ100,9,Don'T Know,,
80,BHQ100,.,Missing,,
81,BHQ110,1,Most Days,,
82,BHQ110,2,1-3 Times A Week,,
83,BHQ110,3,2-3 Times A Month,,
84,BHQ110,4,Once A Month,,
85,BHQ110,7,Refused,,
86,BHQ110,9,Don'T Know,,
87,BHQ110,.,Missing,,
