,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,HIQ011,1,Yes,,
2,HIQ011,2,No,,
3,HIQ011,7,Refused,,
4,HIQ011,9,Don'T Know,,
5,HIQ011,.,Missing,,
6,HIQ031A,14,Covered By Private Insurance,,
7,HIQ031A,77,Refused,,
8,HIQ031A,99,Don'T Know,,
9,HIQ031A,.,Missing,,
10,HIQ031B,15,Covered By Medicare,,
11,HIQ031B,.,Missing,,
12,HIQ031C,16,Covered By Medi-Gap,,
13,HIQ031C,.,Missing,,
14,HIQ031D,17,Covered By Medicaid,,
15,HIQ031D,.,Missing,,
16,HIQ031E,18,Covered By Schip,,
17,HIQ031E,.,Missing,,
18,HIQ031F,19,Covered By Military Health Care,,
19,HIQ031F,.,Missing,,
20,HIQ031G,20,Covered By Indian Health Service,,
21,HIQ031G,.,Missing,,
22,HIQ031H,21,Covered By State-Sponsored Health Plan,,
23,HIQ031H,.,Missing,,
24,HIQ031I,22,Covered By Other Government Insurance,,
25,HIQ031I,.,Missing,,
26,HIQ031J,23,Covered By Single Service Plan,,
27,HIQ031J,.,Missing,,
28,HIQ031AA,40,No Coverage Of Any Type,,
29,HIQ031AA,.,Missing,,
30,HIQ065,,,,
31,HIQ259,,,,
32,HIQ260,1,Yes,,
33,HIQ260,2,No,,
34,HIQ260,7,Refused,,
35,HIQ260,9,Don'T Know,,
36,HIQ260,.,Missing,,
37,HIQ105,1,Yes,,
38,HIQ105,2,No,,
39,HIQ105,.,Missing,,
40,HIQ269,,,,
41,HIQ270,1,Yes,,
42,HIQ270,2,No,,
43,HIQ270,7,Refused,,
44,HIQ270,9,Don'T Know,,
45,HIQ270,.,Missing,,
46,HIQ210,1,Yes,,
47,HIQ210,2,No,,
48,HIQ210,7,Refused,,
49,HIQ210,9,Don'T Know,,
50,HIQ210,.,Missing,,
