,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RHQ010,The next series of questions are about {your/SPs} reproductive history. I will begin by asking about {your/SPs} periods or menstrual cycles. How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RHQ015,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RHQ020,{Were you/Was SP}...,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RHQ030,{Have you/Has SP} had regular periods in the past 12 months? {Please do not include bleedings caused by medical conditions or surgeries.},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,RHQ040,What is the reason that {you have/SP has} not had regular periods in the past 12 months?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,RHQ050,When did {you/SP} have {your/her} last period? PROBE: How many years or months ago was {your/her} last period?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,RHQ060,About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,RHQ065,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,RHQ070,{Were you/Was SP}...,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,RHQ075,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,RHD080,Number of days since the last period started.,Females only 12 YEARS - 60 YEARS,,,,,,,,,,,,,
12,RHQ085,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,RHQ090,The next questions are about symptoms that can be associated with menopause. During the last 5 years have {your/SPs} menstrual cycles become…,Females only 35 YEARS - 60 YEARS,,,,,,,,,,,,,
14,RHQ100,During the last 5 years has {your/SPs} menstrual flow or bleeding become...,Females only 35 YEARS - 60 YEARS,,,,,,,,,,,,,
15,RHQ110,In the last 6 months {have you/has SP} had hot flashes or night sweats?,Females only 35 YEARS - 60 YEARS,,,,,,,,,,,,,
16,RHD120,In the last 6 months how often {have you/has SP} had hot flashes or night sweats?,Females only 35 YEARS - 60 YEARS,,,,,,,,,,,,,
17,RHQ125,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,RHD130,The next questions are about {your/SPs} pregnancy history. {Have you/Has SP ever been pregnant? Please include (current pregnancy) live births miscarriages stillbirths tubal pregnancies and abortions.,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,RHQ135,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,RHQ141,{Do you/Does SP} think {you are/he/she is} pregnant now?,Females only 12 YEARS - 60 YEARS,,,,,,,,,,,,,
21,RHQ151,{The next questions are about {your/SPs} pregnancy history.} Which month of pregnancy {are you/is she} in?,Females only 12 YEARS - 60 YEARS,,,,,,,,,,,,,
22,RHQ160,How many times {have you/has SP} been pregnant? ({Again be/Be} sure to count all {your/her} pregnancies including (current pregnancy) live births miscarriages stillbirths tubal pregnancies or abortions.),Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,RHQ165,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,RHD170,How many of {your/her} pregnancies resulted in a live birth?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,RHQ175,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,RHQ180,How old {were you/was SP} at the time of {your/her} first live birth?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,RHQ190,How old {were you/was SP} at the time of {your/her} last live birth?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,RHQ195,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,RHQ200,{Are you/Is SP} now breast feeding a child?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,RHQ210,Did {you/SP} breast feed {your/her} child/any of {your/her} children?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,RHQ215,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,RHD230,How many of {your/SPs} children did {you/she} breast feed for at least 1 month?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
33,RHQ235,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
34,RHQ240A,What were {your/SPs} reasons for {not breast feeding {your/her} child at least 1 month?/not breast feeding all of {your/her} children at least 1 month?},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
35,RHQ240B,What were {your/SPs} reasons for {not breast feeding {your/her} child at least 1 month?/not breast feeding all of {your/her} children at least 1 month?},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
36,RHQ240C,What were {your/SPs} reasons for {not breast feeding {your/her} child at least 1 month?/not breast feeding all of {your/her} children at least 1 month?},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
37,RHQ240D,What were {your/SPs} reasons for {not breast feeding {your/her} child at least 1 month?/not breast feeding all of {your/her} children at least 1 month?},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
38,RHQ240E,What were {your/SPs} reasons for {not breast feeding {your/her} child at least 1 month?/not breast feeding all of {your/her} children at least 1 month?},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
39,RHQ240F,What were {your/SPs} reasons for {not breast feeding {your/her} child at least 1 month?/not breast feeding all of {your/her} children at least 1 month?},Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
40,RHQ245,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
41,RHQ250,{Did {your child/SPs child/Did any of {your/SPs} children} weigh less than 5 1/2 pounds (2500g) at birth?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
42,RHQ260,How many of {your/her} children weighed less than 5 1/2 pounds (2500g) at birth?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
43,RHD270,How many of these babies were born preterm? A preterm delivery is one that occurs at 36 weeks or earlier in pregnancy.,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
44,RHQ275,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
45,RHD280,{Have you/Has SP} had a hysterectomy including a partial hysterectomy that is surgery to remove {your/her} uterus or womb?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
46,RHQ290,How old {were you/was SP} when {you/she} had {your/her} (hysterectomy/uterus removed/womb removed)?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
47,RHQ300,{Have you/Has SP} had at least one of {your/her} ovaries removed (either when {you/she} had {your/her} uterus removed or at another time)?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
48,RHQ310,Were both ovaries removed or only one?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
49,RHQ320,Were both of {your/SPs} ovaries removed at the same time or at different times?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
50,RHQ330,How old {were you/was SP} when {you/she} had {your/her} {ovary/ovaries} removed?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
51,RHQ335,,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
52,RHQ340,How old {were you/was SP} when {you/she} had the second ovary removed?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
53,RHQ345,,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
54,RHD350,{Have you/Has SP} ever had both of {your/her} (Fallopian) tubes tied cut or removed? This procedure is often called a tubal ligation.,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
55,RHQ355,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
56,RHQ360,Has a doctor or other health professional ever told {you/SP} that {you/she} had endometriosis? (Endometriosis is a disease in which the tissue that forms the lining of the uterus/womb attaches to other places such as the ovaries fallopian tubes or,Females only 20 YEARS - 54 YEARS,,,,,,,,,,,,,
57,RHQ370,How old {were you/was SP} when {you were/she was} first told {you/she} had endometriosis?,Females only 20 YEARS - 54 YEARS,,,,,,,,,,,,,
58,RHQ380,Has a doctor or other health professional ever told {you/SP} that {you/she} had uterine fibroids? (Uterine fibroids are benign (not cancerous) tumors growing in various locations on or within the uterus/womb.),Females only 20 YEARS - 54 YEARS,,,,,,,,,,,,,
59,RHQ390,How old {were you/was SP} when {you were/she was} first told {you/she} had uterine fibroids?,Females only 20 YEARS - 54 YEARS,,,,,,,,,,,,,
60,RHQ420,Now I am going to ask you about {your/SPs} birth control history. {Have you/Has SP} ever taken birth control pills for any reason?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
61,RHQ430,How old {were you/was SP} when {you/she} began using birth control pills?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
62,RHQ435,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
63,RHD440,{Are you/Is SP} taking birth control pills now?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
64,RHQ450,How old {were you/was SP} when {you/she} stopped taking birth control pills?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
65,RHQ460Q,Not counting any time when {you/SP} stopped taking them for how long altogether {have you taken/did you take/has she taken/did she take} birth control pills?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
66,RHQ460U,UNIT OF MEASURE.,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
67,RHQ465,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
68,RHD470,Please look at this chart and show me the brand of pills that {you/SP} {currently use/uses}/{were using/was using} when {you/she} stopped taking birth control pills.,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
69,RHQ510,{Have you/Has SP} ever used Depo-Provera or injectables to prevent pregnancy?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
70,RHQ520,{Are you/Is SP} now using Depo-Provera or injectables to prevent pregnancy?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
71,RHQ535,,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
72,RHQ540,{Have you/Has SP} ever used female hormones such as estrogen and progesterone? Please include any forms of female hormones such as pills cream patch and injectables but do not include birth control methods or use for infertility.,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
73,RHQ541A,Which forms of female hormones {have you/has SP} used.,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
74,RHQ541B,Which forms of female hormones {have you/has SP} used.,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
75,RHQ541C,Which forms of female hormones {have you/has SP} used.,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
76,RHQ550,At the time {you/SP} started using female hormones or hormone replacement therapy {were you/was she} still having {your/her} periods or had {you/she} completely stopped having {your/her} periods?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
77,RHQ551A,What are {your/SPs} reasons for having used estrogen or progesterone?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
