,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
1,DUQ200,The following questions ask about use of drugs not prescribed by a doctor. Please remember that your answers to these questions are strictly confidential. The first questions are about marijuana and hashish. Marijuana is also called pot or grass. Marijuana is usually smoked either in cigarettes called joints or in a pipe. It is sometimes cooked in food. Hashish is a form of marijuana that is also called hash. It is usually smoked in a pipe. Another form of hashish is hash oil. Have you ever even once used marijuana or hashish?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
2,DUQ210,How old were you the first time you used marijuana or hashish?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
3,DUQ211,Have you ever smoked marijuana or hashish at least once a month for more than one year?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
4,DUQ213,How old were you when you started smoking marijuana or hashish at least once a month for one year?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
5,DUQ215Q,How long has it been since you last smoked marijuana or hashish at least once a month for one year?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
6,DUQ215U,How long has it been since you last smoked marijuana or hashish at least once a month for one year?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
7,DUQ217,During the time that you smoked marijuana or hashish how often would you usually use it?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
8,DUQ219,During the time that you smoked marijuana or hashish how many joints or pipes would you usually smoke in a day?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
9,DUQ220Q,How long has it been since you last used marijuana or hashish?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
10,DUQ220U,How long has it been since you last used marijuana or hashish?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
11,DUQ230,During the past 30 days on how many days did you use marijuana or hashish?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
12,DUQ240,Have you ever used cocaine crack cocaine heroin or methamphetamine?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
13,DUQ250,The following questions are about cocaine including all the different forms of cocaine such as powder crack free base and coca paste. Have you ever even once used cocaine in any form?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
14,DUQ260,How old were you the first time you used cocaine in any form?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
15,DUQ270Q,How long has it been since you last used cocaine in any form?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
16,DUQ270U,How long has it been since you last used cocaine in any form?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
17,DUQ272,During your life altogether how many times have you used cocaine in any form?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
18,DUQ280,During the past 30 days on how many days did you use cocaine in any form?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
19,DUQ290,The following questions are about heroin. Have you ever even once used heroin?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
20,DUQ300,How old were you the first time you used heroin?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
21,DUQ310Q,How long has it been since you last used heroin?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
22,DUQ310U,How long has it been since you last used heroin?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
23,DUQ320,During the past 30 days on how many days did you use heroin?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
24,DUQ330,The following questions are about methamphetamine also known as crank crystal ice or speed. Have you ever even once used methamphetamine?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
25,DUQ340,How old were you the first time you used methamphetamine?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
26,DUQ350Q,How long has it been since you last used methamphetamine?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
27,DUQ350U,How long has it been since you last used methamphetamine?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
28,DUQ352,During your life altogether how many times have you used methamphetamine?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
29,DUQ360,During the past 30 days on how many days did you use methamphetamine?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
30,DUQ370,The following questions are about the different ways that certain drugs can be used. Have you ever even once used a needle to inject a drug not prescribed by a doctor?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
31,DUQ380A,Which of the following drugs have you injected using a needle?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
32,DUQ380B,Which of the following drugs have you injected using a needle?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
33,DUQ380C,Which of the following drugs have you injected using a needle?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
34,DUQ380D,Which of the following drugs have you injected using a needle?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
35,DUQ380E,Which of the following drugs have you injected using a needle?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
36,DUQ390,How old were you when you first used a needle to inject any drug not prescribed by a doctor?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
37,DUQ400Q,How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
38,DUQ400U,How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
39,DUQ410,During your life altogether how many times have you injected drugs not prescribed by a doctor?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
40,DUQ420,Think about the period of your life when you injected drugs the most often. How often did you inject then?,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
41,DUQ425,,Both males and females 18 YEARS - 69 YEARS,,,,,,,,,,,,,
42,DUQ430,Have you ever been in a drug treatment or drug rehabilitation program?,Both males and females 18 YEARS - 59 YEARS,,,,,,,,,,,,,
