,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,RXDCOUNT,The number of prescription medicines reported.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RXDDAYS,For how long have you been using or taking {PRODUCT NAME}?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RXDDRGID,Generic drug code.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RXDDRUG,Generic drug name.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RXDRSC1,ICD-10-CM code 1.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,RXDRSC2,ICD-10-CM code 2.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,RXDRSC3,ICD-10-CM code 3.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,RXDRSD1,ICD-10-CM code 1 description.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,RXDRSD2,ICD-10-CM code 2 description.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,RXDRSD3,ICD-10-CM code 3 description.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
10,RXDUSE,In the past 30 days have you used or taken medication for which a prescription is needed? Do not include prescription vitamins or minerals you may have already told me about.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
11,RXQSEEN,Was prescription container seen by interviewer?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
