,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,CBQ596,Next Im going to ask a few questions about the nutritional guidelines recommended for Americans by the federal government. {Have you/Has SP} heard of My Plate?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
1,CBQ606,{Have you/Has SP} looked up the My Plate plan on the internet?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
2,CBQ611,{Have you/Has SP} tried to follow the recommendations in the My Plate plan?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
3,DBD030,How old was {SP} when {he/she} completely stopped breastfeeding or being fed breastmilk? (Days),Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
4,DBD041,How old was {SP} when {he/she} was first fed formula? (Days),Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
5,DBD050,How old was {SP} when {he/she} completely stopped drinking formula? (Days),Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
6,DBD055,This next question is about the first thing that {SP} was given other than breast milk or formula. Please include juice cows milk sugar water baby food or anything else that {SP} might have been given even water. How old was {SP} when {he/she} was first fed anything other than breast milk or formula? (Days),Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
7,DBD061,How old was {SP} when {he/she} was first fed milk? (Days),Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
8,DBD381,During the school year about how many times a week {do you/does SP} usually get a complete school lunch?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
9,DBD411,During the school year about how many times a week {do you/does SP} usually get a complete breakfast at school?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
10,DBD895,Next Im going to ask you about meals. By meal I mean breakfast lunch and dinner. During the past 7 days how many meals {did you/did SP} get that were prepared away from home in places such as restaurants fast food places food stands grocery stores or from vending machines? {Please do not include meals provided as part of the school lunch or school breakfast./Please do not include meals provided as part of the community programs you reported earlier.},Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DBD900,How many of those meals {did you/did SP} get from a fast-food or pizza place?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DBD905,Some grocery stores sell ready to eat foods such as salads soups chicken sandwiches and cooked vegetables in their salad bars and deli counters. During the past 30 days how often did {you/SP} eat ready to eat foods from the grocery store? Please do not include sliced meat or cheese you buy for sandwiches and frozen or canned foods.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
13,DBD910,During the past 30 days how often did you {SP} eat frozen meals or frozen pizzas? Here are some examples of frozen meals and frozen pizzas.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
14,DBQ010,Now Im going to ask you some general questions about {SPs} eating habits. Was {SP} ever breastfed or fed breastmilk?,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
15,DBQ073A,What type of milk was {SP} first fed on a daily basis? Was it . . .,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
16,DBQ073B,What type of milk was {SP} first fed on a daily basis? Was it . . .,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
17,DBQ073C,What type of milk was {SP} first fed on a daily basis? Was it . . .,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
18,DBQ073D,What type of milk was {SP} first fed on a daily basis? Was it . . .,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
19,DBQ073E,What type of milk was {SP} first fed on a daily basis? Was it . . .,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
20,DBQ073U,What type of milk was {SP} first fed on a daily basis? Was it . . .,Both males and females 0 YEARS - 6 YEARS,,,,,,,,,,,,,
21,DBQ197,Now Im going to ask a few questions about milk products. Do not include their use in cooking. In the past 30 days how often did {you/SP} have milk to drink or on {your/his/her} cereal? Please include chocolate and other flavored milks as well as hot cocoa made with milk. Do not count small amounts of milk added to coffee or tea. Would you say...,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
22,DBQ223A,What type of milk was it? Was it usually . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
23,DBQ223B,What type of milk was it? Was it usually . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
24,DBQ223C,What type of milk was it? Was it usually . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
25,DBQ223D,What type of milk was it? Was it usually . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
26,DBQ223E,What type of milk was it? Was it usually . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
27,DBQ223U,What type of milk was it? Was it usually . . .,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
28,DBQ229,The next question is about regular milk use. A regular milk drinker is someone who uses any type of milk at least 5 times a week. Using this definition which statement best describes {you/SP}?...,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
29,DBQ235A,Now Im going to ask you how often {you/SP} drank milk at different times in {your/his/her} life. How often did {you/SP} drink any type of milk including milk added to cereal when {you were/s/he was} a child between the ages of 5 and 12 years old? Would you say...,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
30,DBQ235B,Now Im going to ask you how often {you/SP} drank milk at different times in {your/his/her} life. How often did {you/SP} drink any type of milk including milk added to cereal when {you were/s/he was} a teenager between the ages of 13 and 17 years old? Would you say...,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
31,DBQ235C,Now Im going to ask you how often {you/SP} drank milk at different times in {your/his/her} life. How often did {you/SP} drink any type of milk including milk added to cereal when {you were/s/he was} a young adult between the ages of 18 and 35 years old? Would you say...,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
32,DBQ301,The next questions are about meals provided by community or government programs. In the past 12 months did {you/SP} receive any meals delivered to {your/his/her} home from community programs Meals on Wheels or any other programs?,Both males and females 60 YEARS - 150 YEARS,,,,,,,,,,,,,
33,DBQ330,In the past 12 months did {you/SP} go to a community program or senior center to eat prepared meals?,Both males and females 60 YEARS - 150 YEARS,,,,,,,,,,,,,
34,DBQ360,During the school year {do you/does SP} attend a kindergarten grade school junior or high school?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
35,DBQ370,Does {your/SPs} school serve school lunches? These are complete lunches that cost the same every day.,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
36,DBQ390,{Do you/Does SP} get these lunches free at a reduced price or {do you/does he/she} pay full price?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
37,DBQ400,Does {your/SPs} school serve a complete breakfast that costs the same every day?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
38,DBQ421,{Do you/Does SP} get these breakfasts free at a reduced price or {do you/does he/she} pay full price?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
39,DBQ424,(Do you/Does SP) get a free or reduced price meal at any summer program (he/she) attends?,Both males and females 4 YEARS - 19 YEARS,,,,,,,,,,,,,
40,DBQ700,Next I have some questions about {your/SP?s} eating habits. In general how healthy is {your/his/her} overall diet? Would you say . . .,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
41,DBQ930,{Are you/Is SP} the person who does most of the planning or preparing of meals in {your/SPs} family?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
42,DBQ935,{Do you/Does SP} share in the planning or preparing of meals with someone else?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
43,DBQ940,{Are you/Is SP} the person who does most of the shopping for food in {your/SPs} family?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
44,DBQ945,{Do you/Does SP} share in the shopping for food with someone else?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
45,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
