,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,HIQ011,{Are you/Is SP} covered by health insurance or some other kind of health care plan? [Include health insurance obtained through employment or purchased directly as well as government programs like Medicare and Medicaid that provide medical care or help pay medical bills.],Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,HIQ032A,{Are you/Is SP} covered by private insurance?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,HIQ032B,{Are you/Is SP} covered by Medicare?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,HIQ032C,{Are you/Is SP} covered by Medi-Gap?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,HIQ032D,{Are you/Is SP} covered by Medicaid?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,HIQ032E,{Are you/Is SP} covered by CHIP (Childrens Health Insurance Program)?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,HIQ032H,{Are you/Is SP} covered by state-sponsored health plan?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,HIQ032I,{Are you/Is SP} covered by other government insurance?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,HIQ032J,{Are you/Is SP} NOT covered by any insurance?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,HIQ105,Insurance card available or not.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
10,HIQ210,In the past 12 months was there any time when {you/SP} did not have any health insurance coverage?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
11,HIQ260,{Do you/Does SP} have Medicare?,Both males and females 65 YEARS - 150 YEARS,,,,,,,,,,,,,
12,HIQ270,{Does this plan/Do any of these plans} cover any part of the cost of prescriptions?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
