,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,WTSCI2YR,,,,,,,,,,
2,WTSCI4YR,,,,,,,,,,
3,CIAORDER,,,,,,,,,,
4,CIQG01,,,,,,,,,,
5,CIQG02,,,,,,,,,,
6,CIQG03,,,,,,,,,,
7,CIQG04,,,,,,,,,,
8,CIQG05,,,,,,,,,,
9,CIQG06,,,,,,,,,,
10,CIQG07,,,,,,,,,,
11,CIQG08,,,,,,,,,,
12,CIQG09,,,,,,,,,,
13,CIQG10,,,,,,,,,,
14,CIQG12,,,,,,,,,,
15,CIQG13,,,,,,,,,,
16,CIQG14,,,,,,,,,,
17,CIQG15,,,,,,,,,,
18,CIQG16,,,,,,,,,,
19,CIQG17A,,,,,,,,,,
20,CIQG17B,,,,,,,,,,
21,CIQG17C,,,,,,,,,,
22,CIQG17D,,,,,,,,,,
23,CIQG17E,,,,,,,,,,
24,CIQG17F,,,,,,,,,,
25,CIQG17G,,,,,,,,,,
26,CIQG18,,,,,,,,,,
27,CIQGPA,,,,,,,,,,
28,CIQGPB,,,,,,,,,,
29,CIQGPC,,,,,,,,,,
30,CIQGPD,,,,,,,,,,
31,CIQGPE,,,,,,,,,,
32,CIQGPF,,,,,,,,,,
33,CIQGPHA,,,,,,,,,,
34,CIQGPHB,,,,,,,,,,
35,CIQGPHC,,,,,,,,,,
36,CIQGPHD,,,,,,,,,,
37,CIQGPHE,,,,,,,,,,
38,CIQGPHF,,,,,,,,,,
39,CIQGPHG,,,,,,,,,,
40,CIQGPHH,,,,,,,,,,
41,CIQGPHI,,,,,,,,,,
42,CIQGPHJ,,,,,,,,,,
43,CIQGPHK,,,,,,,,,,
44,CIQGPHZZ,,,,,,,,,,
45,CIQGPJ,,,,,,,,,,
46,CIQGPK,,,,,,,,,,
47,CIQGPQ,,,,,,,,,,
48,CIQGPN,,,,,,,,,,
49,CIQGPO,,,,,,,,,,
50,CIDGPRB,,,,,,,,,,
51,CIQG19,,,,,,,,,,
52,CIQG20,,,,,,,,,,
53,CIQG20ZZ,,,,,,,,,,
54,CIQG21,,,,,,,,,,
55,CIQG22,,,,,,,,,,
56,CIQG23,,,,,,,,,,
57,CIQG24,,,,,,,,,,
58,CIQG25,,,,,,,,,,
59,CIQG26,,,,,,,,,,
60,CIQG26ZZ,,,,,,,,,,
61,CIQG27,,,,,,,,,,
62,CIQG28,,,,,,,,,,
63,CIQG29,,,,,,,,,,
64,CIQG29ZZ,,,,,,,,,,
65,CIQG30,,,,,,,,,,
66,CIQG30ZZ,,,,,,,,,,
67,CIQG31,,,,,,,,,,
68,CIQG32,,,,,,,,,,
69,CIQG33,,,,,,,,,,
70,CIQG33ZZ,,,,,,,,,,
71,CIQG34,,,,,,,,,,
72,CIQG35,,,,,,,,,,
73,CIQG36,,,,,,,,,,
74,CIQG36ZZ,,,,,,,,,,
75,CIQG37,,,,,,,,,,
76,CIQG38,,,,,,,,,,
77,CIDGSCOR,,,,,,,,,,
78,WTSCI01,,,,,,,,,,
79,WTSCI02,,,,,,,,,,
80,WTSCI03,,,,,,,,,,
81,WTSCI04,,,,,,,,,,
82,WTSCI05,,,,,,,,,,
83,WTSCI06,,,,,,,,,,
84,WTSCI07,,,,,,,,,,
85,WTSCI08,,,,,,,,,,
86,WTSCI09,,,,,,,,,,
87,WTSCI10,,,,,,,,,,
88,WTSCI11,,,,,,,,,,
89,WTSCI12,,,,,,,,,,
90,WTSCI13,,,,,,,,,,
91,WTSCI14,,,,,,,,,,
92,WTSCI15,,,,,,,,,,
93,WTSCI16,,,,,,,,,,
94,WTSCI17,,,,,,,,,,
95,WTSCI18,,,,,,,,,,
96,WTSCI19,,,,,,,,,,
97,WTSCI20,,,,,,,,,,
98,WTSCI21,,,,,,,,,,
99,WTSCI22,,,,,,,,,,
100,WTSCI23,,,,,,,,,,
101,WTSCI24,,,,,,,,,,
102,WTSCI25,,,,,,,,,,
103,WTSCI26,,,,,,,,,,
104,WTSCI27,,,,,,,,,,
105,WTSCI28,,,,,,,,,,
106,WTSCI29,,,,,,,,,,
107,WTSCI30,,,,,,,,,,
108,WTSCI31,,,,,,,,,,
109,WTSCI32,,,,,,,,,,
110,WTSCI33,,,,,,,,,,
111,WTSCI34,,,,,,,,,,
112,WTSCI35,,,,,,,,,,
113,WTSCI36,,,,,,,,,,
114,WTSCI37,,,,,,,,,,
115,WTSCI38,,,,,,,,,,
116,WTSCI39,,,,,,,,,,
117,WTSCI40,,,,,,,,,,
118,WTSCI41,,,,,,,,,,
119,WTSCI42,,,,,,,,,,
120,WTSCI43,,,,,,,,,,
121,WTSCI44,,,,,,,,,,
122,WTSCI45,,,,,,,,,,
123,WTSCI46,,,,,,,,,,
124,WTSCI47,,,,,,,,,,
125,WTSCI48,,,,,,,,,,
126,WTSCI49,,,,,,,,,,
127,WTSCI50,,,,,,,,,,
128,WTSCI51,,,,,,,,,,
129,WTSCI52,,,,,,,,,,
